country,state,city,station,last_update,latitude,longitude,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,CO_AQI,NH3_AQI,NO2_AQI,OZONE_AQI,PM10_AQI,PM2.5_AQI,SO2_AQI,Overall_AQI,AQI_Category,Air_Quality_Index,PM_Ratio,CO_Level,NH3_Level,NO2_Level,OZONE_Level,PM10_Level,PM2.5_Level,SO2_Level,Region,Dominant_Pollutant
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",04-09-2025 08:00:00,26.8458805,80.9365541,52.0,16.0,37.0,59.0,56.0,30.0,5.0,406,4,46,59,56,50,6,406,Severe,50.666666666666664,0.5263157894736842,High,Low,Low,Medium,Medium,Medium,Low,North,CO
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",04-09-2025 08:00:00,26.83399722,80.8917361,29.0,12.0,40.0,13.0,53.0,27.0,7.0,189,3,50,13,53,45,9,189,Moderate,49.333333333333336,0.5,High,Low,Low,Low,Medium,Medium,Low,North,CO
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",04-09-2025 08:00:00,28.999264,77.7590354,33.0,3.0,31.0,24.0,27.0,14.0,16.0,223,1,39,24,27,23,20,223,Poor,29.666666666666668,0.5,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",04-09-2025 08:00:00,28.9535882,77.7622941,30.0,2.0,17.0,22.0,18.0,14.0,9.0,200,0,21,22,18,23,11,200,Moderate,20.666666666666668,0.7368421052631579,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",04-09-2025 08:00:00,29.06351,77.709723,32.0,1.0,15.0,22.0,22.0,17.0,13.0,212,0,19,22,22,28,16,212,Poor,23.0,0.7391304347826086,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",04-09-2025 08:00:00,28.83526,78.7446,42.0,5.0,26.0,13.0,54.0,24.0,27.0,312,1,32,13,54,40,34,312,Very Poor,42.0,0.43636363636363634,High,Low,Low,Low,Medium,Low,Low,North,CO
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",04-09-2025 08:00:00,28.88528,78.7388,19.0,4.0,16.0,21.0,65.0,80.0,39.0,95,1,20,21,65,166,49,166,Moderate,83.66666666666667,1.2121212121212122,High,Low,Low,Low,Medium,High,Low,North,PM2.5
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",04-09-2025 08:00:00,28.856664,78.772638,40.0,6.0,25.0,19.0,44.0,38.0,39.0,300,2,31,19,44,63,49,300,Poor,46.0,0.8444444444444444,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",04-09-2025 08:00:00,28.849399,78.742362,22.0,4.0,25.0,27.0,50.0,51.0,51.0,112,1,31,27,50,85,64,112,Moderate,55.333333333333336,1.0,High,Low,Low,Low,Low,High,Medium,North,CO
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",04-09-2025 08:00:00,28.802625,78.753728,62.0,5.0,27.0,30.0,58.0,49.0,45.0,453,1,34,30,58,81,56,453,Severe,57.666666666666664,0.8305084745762712,High,Low,Low,Low,Medium,Medium,Medium,North,CO
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",04-09-2025 08:00:00,29.4723508,77.7194031,31.0,4.0,26.0,21.0,32.0,37.0,16.0,201,1,32,21,32,61,20,201,Poor,41.666666666666664,1.121212121212121,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",04-09-2025 08:00:00,28.5447608,77.3231257,34.0,10.0,31.0,33.0,45.0,35.0,9.0,234,2,39,33,45,58,11,234,Poor,47.333333333333336,0.7608695652173914,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",04-09-2025 08:00:00,28.6245479,77.3577104,32.0,3.0,14.0,7.0,36.0,28.0,9.0,212,1,18,7,36,47,11,212,Poor,33.666666666666664,0.7567567567567568,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",04-09-2025 08:00:00,28.5898,77.3101,13.0,18.0,33.0,20.0,48.0,53.0,9.0,62,4,41,20,48,88,11,88,Satisfactory,59.0,1.0816326530612246,High,Low,Low,Low,Low,High,Low,North,PM2.5
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",04-09-2025 08:00:00,28.56923,77.393848,21.0,44.0,32.0,9.0,34.0,27.0,12.0,101,11,40,9,34,45,15,101,Moderate,39.666666666666664,0.7714285714285715,High,Low,Low,Low,Low,Medium,Low,North,CO
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",04-09-2025 08:00:00,25.425602,81.917152,11.0,5.0,6.0,10.0,40.0,20.0,31.0,51,1,8,10,40,33,39,51,Satisfactory,27.0,0.4878048780487805,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",04-09-2025 08:00:00,25.494,81.863,4.0,8.0,12.0,16.0,19.0,16.0,25.0,20,2,15,16,19,27,31,31,Good,20.333333333333332,0.8,High,Low,Low,Low,Low,Low,Low,North,SO2
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",04-09-2025 08:00:00,25.44919916,81.82735986,15.0,2.0,5.0,19.0,29.0,26.0,47.0,73,0,6,19,29,43,59,73,Satisfactory,26.0,0.8666666666666667,High,Low,Low,Low,Low,Medium,Medium,North,CO
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",04-09-2025 08:00:00,25.3505986,82.9083074,11.0,3.0,16.0,15.0,22.0,19.0,18.0,51,1,20,15,22,32,22,51,Satisfactory,24.666666666666668,0.8260869565217391,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",04-09-2025 08:00:00,25.301778,82.996789,8.0,1.0,8.0,1.0,25.0,16.0,29.0,40,0,10,1,25,27,36,40,Good,20.666666666666668,0.6153846153846154,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",04-09-2025 08:00:00,25.262326,82.995408,3.0,1.0,2.0,11.0,22.0,14.0,24.0,15,0,2,11,22,23,30,30,Good,15.666666666666666,0.6086956521739131,High,Low,Low,Low,Low,Low,Low,North,SO2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",04-09-2025 08:00:00,25.32393,82.99687,10.0,3.0,2.0,2.0,20.0,10.0,29.0,50,1,2,2,20,17,36,50,Good,13.0,0.47619047619047616,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",04-09-2025 08:00:00,27.571409,77.655757,15.0,2.0,12.0,15.0,29.0,14.0,11.0,73,0,15,15,29,23,14,73,Satisfactory,22.333333333333332,0.4666666666666667,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",04-09-2025 08:00:00,30.269444,78.044167,5.0,3.0,2.0,13.0,13.0,13.0,9.0,25,1,2,13,13,22,11,25,Good,12.333333333333334,0.9285714285714286,High,Low,Low,Low,Low,Low,Low,North,CO
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",04-09-2025 08:00:00,29.2124114,78.9611753,14.0,2.0,9.0,4.0,32.0,31.0,5.0,67,0,11,4,32,51,6,67,Satisfactory,31.333333333333332,0.9393939393939394,High,Low,Low,Low,Low,Medium,Low,North,CO
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",04-09-2025 08:00:00,23.685297,86.945968,33.0,6.0,28.0,19.0,26.0,19.0,12.0,223,2,35,19,26,32,15,223,Poor,31.0,0.7037037037037037,High,Low,Low,Low,Low,Low,Low,East,CO
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",04-09-2025 08:00:00,23.697936,86.944395,11.0,1.0,10.0,9.0,30.0,13.0,4.0,51,0,12,9,30,22,5,51,Satisfactory,21.333333333333332,0.41935483870967744,High,Low,Low,Low,Low,Low,Low,East,CO
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",04-09-2025 08:00:00,23.618183,87.105718,19.0,9.0,61.0,13.0,40.0,27.0,6.0,95,2,76,13,40,45,8,95,Satisfactory,53.666666666666664,0.6585365853658537,High,Low,Medium,Low,Low,Medium,Low,East,CO
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",04-09-2025 08:00:00,23.616515,87.119133,67.0,1.0,21.0,9.0,59.0,36.0,14.0,461,0,26,9,59,59,18,461,Severe,48.0,0.6,High,Low,Low,Low,Medium,Medium,Low,East,CO
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",04-09-2025 08:00:00,22.7605581,88.3617589,37.0,12.0,13.0,5.0,28.0,8.0,13.0,267,3,16,5,28,13,16,267,Poor,19.0,0.27586206896551724,High,Low,Low,Low,Low,Low,Low,East,CO
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",04-09-2025 08:00:00,23.567923,87.306843,33.0,2.0,6.0,22.0,18.0,8.0,10.0,223,0,8,22,18,13,12,223,Poor,13.0,0.42105263157894735,High,Low,Low,Low,Low,Low,Low,East,CO
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",04-09-2025 08:00:00,23.508764,87.35444,24.0,3.0,4.0,6.0,43.0,30.0,4.0,134,1,5,6,43,50,5,134,Moderate,32.666666666666664,0.6818181818181818,High,Low,Low,Low,Low,Medium,Low,East,CO
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)",04-09-2025 08:00:00,23.549395,87.300496,18.0,1.0,24.0,14.0,33.0,23.0,28.0,89,0,30,14,33,38,35,89,Satisfactory,33.666666666666664,0.6764705882352942,High,Low,Low,Low,Low,Low,Low,East,CO
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",04-09-2025 08:00:00,22.06047,88.109737,33.0,4.0,7.0,20.0,21.0,12.0,13.0,223,1,9,20,21,20,16,223,Poor,16.666666666666668,0.5454545454545454,High,Low,Low,Low,Low,Low,Low,East,CO
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",04-09-2025 08:00:00,22.629801,88.352017,8.0,10.0,23.0,18.0,16.0,7.0,8.0,40,2,29,18,16,12,10,40,Good,19.0,0.4117647058823529,High,Low,Low,Low,Low,Low,Low,East,CO
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",04-09-2025 08:00:00,22.554954,88.292568,61.0,10.0,36.0,20.0,21.0,15.0,14.0,451,2,45,20,21,25,18,451,Severe,30.333333333333332,0.6818181818181818,High,Low,Low,Low,Low,Low,Low,East,CO
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",04-09-2025 08:00:00,22.6025571,88.3105664,30.0,1.0,12.0,16.0,34.0,28.0,9.0,200,0,15,16,34,47,11,200,Moderate,32.0,0.8,High,Low,Low,Low,Low,Medium,Low,East,CO
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",04-09-2025 08:00:00,22.611968,88.347422,9.0,10.0,23.0,25.0,51.0,16.0,7.0,45,2,29,25,51,27,9,51,Satisfactory,35.666666666666664,0.3076923076923077,High,Low,Low,Low,Medium,Low,Low,East,PM10
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",04-09-2025 08:00:00,22.5687319,88.2797276,22.0,7.0,16.0,22.0,41.0,30.0,8.0,112,2,20,22,41,50,10,112,Moderate,37.0,0.7142857142857143,High,Low,Low,Low,Low,Medium,Low,East,CO
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",04-09-2025 08:00:00,22.5367507,88.3638022,6.0,8.0,47.0,17.0,24.0,24.0,5.0,30,2,59,17,24,40,6,59,Satisfactory,41.0,0.96,High,Low,Medium,Low,Low,Low,Low,East,NO2
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",04-09-2025 08:00:00,22.58157048,88.41002457,30.0,5.0,15.0,15.0,25.0,17.0,7.0,200,1,19,15,25,28,9,200,Moderate,24.0,0.6538461538461539,High,Low,Low,Low,Low,Low,Low,East,CO
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",04-09-2025 08:00:00,22.49929,88.36917,17.0,46.0,156.0,15.0,29.0,33.0,4.0,84,12,176,15,29,54,5,176,Moderate,86.33333333333333,1.1,High,Low,High,Low,Low,Medium,Low,East,NO2
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",04-09-2025 08:00:00,22.627847,88.380669,21.0,10.0,60.0,10.0,17.0,10.0,8.0,101,2,75,10,17,17,10,101,Moderate,36.333333333333336,0.5555555555555556,High,Low,Medium,Low,Low,Low,Low,East,CO
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",04-09-2025 08:00:00,22.51106,88.35142,25.0,7.0,26.0,5.0,23.0,16.0,5.0,145,2,32,5,23,27,6,145,Moderate,27.333333333333332,0.6666666666666666,High,Low,Low,Low,Low,Low,Low,East,CO
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",04-09-2025 08:00:00,22.5448082,88.3403691,11.0,4.0,18.0,21.0,40.0,40.0,6.0,51,1,22,21,40,66,8,66,Satisfactory,42.666666666666664,0.975609756097561,High,Low,Low,Low,Low,Medium,Low,East,PM2.5
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",04-09-2025 08:00:00,26.6879226,88.4152495,42.0,14.0,33.0,27.0,41.0,31.0,11.0,312,4,41,27,41,51,14,312,Very Poor,44.333333333333336,0.7380952380952381,High,Low,Low,Low,Low,Medium,Low,East,CO
